#,,,
#node:,EPYC,,
#library:,MKL,,
#precision:,double,,
#allocation:,spread,,
#,,,
cores,mat_size,time(s),GFLOPS
65,10000,3.339555,598.882173
65,10000,3.416261,585.435390
65,10000,3.378669,591.949010
65,10000,3.210350,622.984953
65,10000,2.854506,700.646694
66,10000,3.535842,565.636191
66,10000,3.442291,581.008467
66,10000,3.572073,559.898904
66,10000,3.449432,579.805681
66,10000,3.402510,587.801392
67,10000,3.552529,562.979284
67,10000,3.390758,589.838546
67,10000,3.499591,571.495364
67,10000,3.420658,584.682758
67,10000,3.445795,580.417596
68,10000,3.368097,593.807080
68,10000,3.343346,598.203188
68,10000,3.352275,596.609691
68,10000,3.362018,594.880734
68,10000,3.344089,598.070214
69,10000,3.450692,579.593833
69,10000,3.402854,587.741949
69,10000,3.427862,583.454023
69,10000,3.353080,596.466532
69,10000,3.370631,593.360686
70,10000,3.562347,561.427556
70,10000,3.458798,578.235522
70,10000,3.425270,583.895556
70,10000,3.727127,536.606340
70,10000,3.478299,574.993618
71,10000,3.377947,592.075532
71,10000,3.415445,585.575318
71,10000,3.415065,585.640358
71,10000,3.395685,588.982713
71,10000,3.371086,593.280554
72,10000,3.453269,579.161437
72,10000,3.437367,581.840730
72,10000,3.453920,579.052264
72,10000,3.426844,583.627327
72,10000,3.433683,582.465014
73,10000,3.487022,573.555252
73,10000,3.462733,577.578408
73,10000,3.604705,554.830400
73,10000,3.439946,581.404513
73,10000,3.513861,569.174474
74,10000,3.517276,568.621773
74,10000,3.473215,575.835278
74,10000,3.454806,578.903702
74,10000,3.459585,578.104055
74,10000,3.465100,577.183894
75,10000,3.470764,576.241988
75,10000,3.452609,579.272146
75,10000,3.499123,571.571810
75,10000,3.457428,578.464666
75,10000,3.453746,579.081418
76,10000,3.497997,571.755807
76,10000,3.524677,567.427929
76,10000,3.511948,569.484579
76,10000,3.495824,572.111247
76,10000,3.489762,573.105031
77,10000,3.469056,576.525643
77,10000,3.473973,575.709694
77,10000,3.518099,568.488801
77,10000,3.560025,561.793822
77,10000,3.536310,565.561235
78,10000,3.635657,550.106837
78,10000,3.644319,548.799443
78,10000,3.568512,560.457713
78,10000,3.613532,553.475139
78,10000,3.587532,557.486317
79,10000,3.662686,546.047411
79,10000,3.583405,558.128438
79,10000,3.575598,559.347006
79,10000,3.609059,554.161109
79,10000,3.536041,565.604368
80,10000,3.560978,561.643505
80,10000,3.561264,561.598325
80,10000,3.545340,564.120792
80,10000,3.554694,562.636385
80,10000,3.548188,563.667937
81,10000,3.457911,578.383810
81,10000,3.635440,550.139749
81,10000,3.641801,549.178775
81,10000,3.436284,582.024039
81,10000,3.558949,561.963709
82,10000,3.561007,561.638963
82,10000,3.520666,568.074256
82,10000,3.505135,570.591369
82,10000,3.511566,569.546498
82,10000,3.529727,566.616064
83,10000,3.519247,568.303419
83,10000,3.524946,567.384636
83,10000,3.548099,563.682098
83,10000,3.582971,558.195962
83,10000,3.427804,583.463964
84,10000,3.530462,566.498100
84,10000,3.532212,566.217453
84,10000,3.511825,569.504402
84,10000,3.526508,567.133312
84,10000,3.516207,568.794742
85,10000,3.547233,563.819814
85,10000,3.631927,550.671806
85,10000,3.473902,575.721406
85,10000,3.532962,566.097262
85,10000,3.498967,571.597331
86,10000,3.573811,559.626644
86,10000,3.554910,562.602117
86,10000,3.560479,561.722222
86,10000,3.532927,566.102908
86,10000,3.524138,567.514644
87,10000,3.576962,559.133756
87,10000,3.519370,568.283487
87,10000,3.562744,561.365049
87,10000,3.534147,565.907466
87,10000,3.513778,569.187958
88,10000,3.507860,570.148223
88,10000,3.506701,570.336574
88,10000,3.506585,570.355411
88,10000,3.501553,571.175061
88,10000,3.537329,565.398367
89,10000,3.498274,571.710524
89,10000,3.480169,574.684690
89,10000,3.473301,575.821086
89,10000,3.476920,575.221729
89,10000,3.495662,572.137642
90,10000,3.516532,568.742123
90,10000,3.539555,565.042830
90,10000,3.489035,573.224325
90,10000,3.500974,571.269645
90,10000,3.515831,568.855557
91,10000,3.517292,568.619299
91,10000,3.477488,575.127717
91,10000,3.506444,570.378460
91,10000,3.507726,570.169952
91,10000,3.454834,578.898947
92,10000,3.535621,565.671483
92,10000,3.533647,565.987480
92,10000,3.510696,569.687652
92,10000,3.537306,565.402043
92,10000,3.521598,567.923979
93,10000,3.593435,556.570531
93,10000,3.469545,576.444419
93,10000,3.463682,577.420221
93,10000,3.528023,566.889670
93,10000,3.520802,568.052464
94,10000,3.545558,564.086178
94,10000,3.519432,568.273552
94,10000,3.586027,557.720269
94,10000,3.534884,565.789360
94,10000,3.574113,559.579437
95,10000,3.555075,562.575985
95,10000,3.530433,566.502761
95,10000,3.520773,568.057151
95,10000,3.493735,572.453258
95,10000,3.530021,566.568887
96,10000,3.569339,560.327874
96,10000,3.564083,561.154114
96,10000,3.562454,561.410720
96,10000,3.560226,561.762050
96,10000,3.573641,559.653242
97,10000,3.569088,560.367310
97,10000,3.505034,570.607808
97,10000,3.552744,562.945107
97,10000,3.508053,570.116843
97,10000,3.498353,571.697579
98,10000,3.514471,569.075713
98,10000,3.538693,565.180446
98,10000,3.561148,561.616635
98,10000,3.553076,562.892612
98,10000,3.538677,565.182917
99,10000,3.576627,559.185997
99,10000,3.502113,571.083875
99,10000,3.504790,570.647593
99,10000,3.550755,563.260537
99,10000,3.537450,565.378941
100,10000,3.598658,555.762690
100,10000,3.569257,560.340666
100,10000,3.609765,554.052710
100,10000,3.594039,556.476991
100,10000,3.589085,557.245094
101,10000,3.559773,561.833586
101,10000,3.423334,584.225822
101,10000,3.534372,565.871315
101,10000,3.671755,544.698670
101,10000,3.641343,549.247969
102,10000,3.522202,567.826574
102,10000,3.518859,568.366013
102,10000,3.568930,560.391985
102,10000,3.546592,563.921673
102,10000,3.535811,565.641166
103,10000,3.488973,573.234516
103,10000,3.666860,545.425798
103,10000,3.471986,576.039174
103,10000,3.422348,584.394078
103,10000,3.558163,562.087773
104,10000,3.602377,555.188948
104,10000,3.600801,555.431942
104,10000,3.583664,558.088111
104,10000,3.640057,549.442014
104,10000,3.602926,555.104370
105,10000,3.624891,551.740793
105,10000,3.693204,541.535184
105,10000,3.511822,569.504917
105,10000,3.548892,563.556214
105,10000,3.616751,552.982439
106,10000,3.527758,566.932360
106,10000,3.530807,566.442729
106,10000,3.530918,566.424958
106,10000,3.550628,563.280578
106,10000,3.548640,563.596191
107,10000,3.557203,562.239536
107,10000,3.458799,578.235382
107,10000,3.708034,539.369400
107,10000,3.509035,569.957250
107,10000,3.502387,571.039136
108,10000,3.601849,555.270380
108,10000,3.600804,555.431433
108,10000,3.616837,552.969403
108,10000,3.599889,555.572647
108,10000,3.597782,555.898041
109,10000,3.508595,570.028702
109,10000,3.659875,546.466809
109,10000,3.551340,563.167714
109,10000,3.520555,568.092278
109,10000,3.500994,571.266399
110,10000,3.585243,557.842169
110,10000,3.571029,560.062650
110,10000,3.487008,573.557644
110,10000,3.596870,556.038928
110,10000,3.516283,568.782433
111,10000,3.470625,576.265012
111,10000,3.419175,584.936426
111,10000,3.524817,567.405278
111,10000,3.436926,581.915329
111,10000,3.713267,538.609266
112,10000,3.590174,557.076038
112,10000,3.577111,559.110398
112,10000,3.596243,556.135929
112,10000,3.585627,557.782543
112,10000,3.577401,559.065049
113,10000,3.613273,553.514727
113,10000,3.420720,584.672287
113,10000,3.721645,537.396709
113,10000,3.786747,528.157794
113,10000,3.653535,547.415052
114,10000,3.593550,556.552731
114,10000,3.609210,554.137850
114,10000,3.503349,570.882360
114,10000,3.599025,555.706072
114,10000,3.549497,563.460086
115,10000,3.450227,579.672078
115,10000,3.639140,549.580420
115,10000,3.575112,559.422982
115,10000,3.457711,578.417317
115,10000,3.513950,569.160099
116,10000,3.663013,545.998672
116,10000,3.682520,543.106416
116,10000,3.674697,544.262593
116,10000,3.659297,546.553108
116,10000,3.668987,545.109536
117,10000,3.917088,510.583320
117,10000,3.596326,556.123165
117,10000,3.651058,547.786469
117,10000,3.492318,572.685501
117,10000,3.666144,545.532343
118,10000,3.678199,543.744321
118,10000,3.704325,539.909416
118,10000,3.567774,560.573700
118,10000,3.633252,550.471107
118,10000,3.636273,550.013636
119,10000,3.646316,548.498807
119,10000,3.680752,543.367272
119,10000,3.840341,520.787094
119,10000,3.729859,536.213301
119,10000,3.891599,513.927510
120,10000,3.737473,535.120925
120,10000,3.727840,536.503672
120,10000,3.753181,532.881305
120,10000,3.743660,534.236614
120,10000,3.737722,535.085278
121,10000,3.861809,517.891973
121,10000,3.827972,522.469850
121,10000,3.714649,538.408834
121,10000,3.962493,504.732807
121,10000,3.653850,547.367832
122,10000,3.770184,530.478074
122,10000,3.661423,546.235658
122,10000,3.598181,555.836332
122,10000,3.609151,554.146970
122,10000,3.733652,535.668634
123,10000,3.732866,535.781286
123,10000,3.764765,531.241728
123,10000,3.745555,533.966328
123,10000,4.054660,493.259623
123,10000,3.869918,516.806763
124,10000,3.805241,525.590880
124,10000,3.800634,526.227972
124,10000,3.800350,526.267369
124,10000,3.818332,523.788888
124,10000,3.804732,525.661192
125,10000,3.739068,534.892600
125,10000,3.784656,528.449597
125,10000,3.763064,531.481740
125,10000,4.109664,486.657744
125,10000,4.151714,481.728731
126,10000,3.694914,541.284531
126,10000,3.800419,526.257725
126,10000,3.597269,555.977400
126,10000,3.741326,534.569762
126,10000,3.650719,547.837216
127,10000,4.217823,474.178299
127,10000,3.859737,518.169979
127,10000,4.181452,478.302702
127,10000,3.538923,565.143757
127,10000,3.733985,535.620804
128,10000,3.837057,521.232794
128,10000,3.827295,522.562330
128,10000,3.832551,521.845581
128,10000,3.839194,520.942696
128,10000,3.836020,521.373696
